t,unix_time,north_m,east_m,down_m,vn_m_s,ve_m_s,vd_m_s,roll_deg,pitch_deg,yaw_deg,flight_mode,mission_phase,mission_t0_unix
19.894,1770396663.993571,1.573,0.826,-3.883,0.640,-0.851,-0.175,2.701693534851074,-3.3692853450775146,-26.390979766845703,OFFBOARD,INIT,
19.994,1770396664.094246,1.646,0.741,-3.906,0.713,-0.831,-0.128,2.5146801471710205,-3.2337772846221924,-21.681161880493164,OFFBOARD,INIT,
20.095,1770396664.195116,1.720,0.664,-3.923,0.774,-0.810,-0.091,2.4172446727752686,-2.9830973148345947,-17.19442367553711,OFFBOARD,INIT,
20.196,1770396664.295543,1.834,0.560,-3.940,0.854,-0.770,-0.051,2.429917097091675,-2.714444875717163,-13.016621589660645,OFFBOARD,INIT,
20.297,1770396664.396672,1.927,0.485,-3.949,0.905,-0.730,-0.028,2.562021017074585,-2.49363374710083,-9.231929779052734,OFFBOARD,INIT,
20.398,1770396664.497679,1.987,0.441,-3.954,0.934,-0.702,-0.016,2.7366209030151367,-2.3253023624420166,-5.828285217285156,OFFBOARD,INIT,
20.499,1770396664.599031,2.080,0.378,-3.959,0.976,-0.656,-0.003,2.9526283740997314,-2.1631689071655273,-2.7765650749206543,OFFBOARD,INIT,
20.600,1770396664.699585,2.218,0.297,-3.963,1.027,-0.582,0.011,3.1780548095703125,-2.002798557281494,0.04584620147943497,OFFBOARD,INIT,
20.701,1770396664.800816,2.328,0.241,-3.965,1.060,-0.522,0.018,3.3559513092041016,-1.805227279663086,2.7109780311584473,OFFBOARD,INIT,
20.802,1770396664.902064,2.433,0.194,-3.967,1.086,-0.462,0.021,3.5384795665740967,-1.6119667291641235,5.22987174987793,OFFBOARD,INIT,
20.903,1770396665.002995,2.549,0.149,-3.968,1.107,-0.395,0.022,3.6986711025238037,-1.4074676036834717,7.717662334442139,OFFBOARD,INIT,
21.004,1770396665.103801,2.659,0.113,-3.968,1.121,-0.330,0.022,3.8337268829345703,-1.2289352416992188,10.380130767822266,OFFBOARD,INIT,
21.105,1770396665.204534,2.779,0.081,-3.968,1.130,-0.258,0.022,3.9403059482574463,-1.119627594947815,12.942134857177734,OFFBOARD,INIT,
