t,unix_time,north_m,east_m,down_m,vn_m_s,ve_m_s,vd_m_s,roll_deg,pitch_deg,yaw_deg,flight_mode,mission_phase,mission_t0_unix
0.101,1767787722.819281,0.009,-0.007,-0.626,0.006,-0.009,-1.001,-0.0028588471468538046,0.1047702208161354,0.6890608072280884,,INIT,
0.202,1767787722.919931,0.010,-0.007,-0.719,0.003,-0.010,-1.023,-0.02371850237250328,0.10676424950361252,0.7001513242721558,,INIT,
0.304,1767787723.021732,0.011,-0.006,-0.820,0.001,-0.009,-1.003,-0.02601696364581585,0.11748119443655014,0.6995572447776794,,INIT,
0.405,1767787723.122739,0.011,-0.006,-0.910,-0.000,-0.008,-0.962,-0.054870396852493286,0.10159317404031754,0.7200098633766174,,INIT,
0.506,1767787723.223712,0.012,-0.005,-1.004,-0.001,-0.007,-0.921,-0.08826956897974014,0.10701465606689453,0.7279173135757446,,INIT,
0.606,1767787723.323822,0.012,-0.005,-1.088,-0.001,-0.008,-0.892,-0.07626949995756149,0.12651000916957855,0.7286560535430908,,INIT,
0.707,1767787723.424532,0.013,-0.004,-1.177,-0.002,-0.009,-0.864,-0.06643489003181458,0.12247966229915619,0.7245984077453613,,INIT,
0.808,1767787723.525646,0.013,-0.004,-1.258,-0.005,-0.009,-0.841,-0.06930195540189743,0.10542745888233185,0.7328786849975586,,INIT,
0.908,1767787723.625961,0.014,-0.005,-1.344,-0.007,-0.012,-0.817,-0.06778214871883392,0.08472289890050888,0.7178946733474731,,INIT,
1.009,1767787723.726799,0.014,-0.005,-1.422,-0.008,-0.013,-0.792,-0.03617172688245773,0.09018979966640472,0.7113502025604248,TAKEOFF,INIT,
1.110,1767787723.827487,0.015,-0.007,-1.503,-0.008,-0.013,-0.762,-0.02818828634917736,0.10630671679973602,0.7190965414047241,TAKEOFF,INIT,
1.210,1767787723.927809,0.015,-0.008,-1.576,-0.008,-0.015,-0.734,-0.008703114464879036,0.09678210318088531,0.7014129757881165,TAKEOFF,INIT,
1.310,1767787724.028088,0.014,-0.009,-1.653,-0.009,-0.015,-0.705,0.019035059958696365,0.09598414599895477,0.5249500274658203,TAKEOFF,INIT,
1.411,1767787724.129038,0.014,-0.011,-1.721,-0.011,-0.016,-0.676,0.03252788260579109,0.08444763720035553,0.5422386527061462,TAKEOFF,INIT,
1.512,1767787724.230029,0.013,-0.013,-1.791,-0.014,-0.018,-0.638,0.07572434097528458,0.047109149396419525,0.5602569580078125,TAKEOFF,INIT,
1.613,1767787724.331156,0.012,-0.016,-1.851,-0.015,-0.018,-0.570,0.11648853868246078,0.040103036910295486,0.5777152180671692,TAKEOFF,INIT,
1.714,1767787724.431563,0.010,-0.018,-1.908,-0.016,-0.017,-0.459,0.13176782429218292,-0.005874340422451496,0.5441113114356995,TAKEOFF,INIT,
1.814,1767787724.531739,0.008,-0.021,-1.915,-0.018,-0.019,0.388,0.22191907465457916,-0.06957979500293732,0.5367316007614136,TAKEOFF,INIT,
1.915,1767787724.632750,0.007,-0.023,-1.863,-0.019,-0.018,0.782,0.29560771584510803,-0.12998110055923462,0.5383017659187317,TAKEOFF,INIT,
2.016,1767787724.734088,0.005,-0.025,-1.778,-0.018,-0.016,1.037,0.3118290901184082,-0.15330177545547485,0.5662057399749756,OFFBOARD,INIT,
2.117,1767787724.834676,0.004,-0.027,-1.686,-0.015,-0.014,1.156,0.3132752776145935,-0.1714772880077362,0.6040799617767334,OFFBOARD,INIT,
2.217,1767787724.935136,0.004,-0.029,-1.579,-0.013,-0.010,1.198,0.2728193402290344,-0.14968550205230713,0.6429793834686279,OFFBOARD,INIT,
2.318,1767787725.035564,0.004,-0.030,-1.479,-0.010,-0.007,1.184,0.27445754408836365,-0.12876810133457184,0.6907832026481628,OFFBOARD,INIT,
2.419,1767787725.136637,0.004,-0.031,-1.373,-0.008,-0.005,1.130,0.2565768361091614,-0.1020573228597641,0.7362591624259949,OFFBOARD,INIT,
2.519,1767787725.236859,0.003,-0.033,-1.278,-0.007,-0.003,1.058,0.2572552263736725,-0.09121400117874146,0.7566694021224976,OFFBOARD,INIT,
2.620,1767787725.337700,0.003,-0.034,-1.182,-0.006,-0.001,0.967,0.26236987113952637,-0.07778136432170868,0.734260618686676,OFFBOARD,INIT,
2.721,1767787725.438713,0.004,-0.035,-1.099,-0.006,0.002,0.875,0.26272881031036377,-0.08763639628887177,0.7228698134422302,OFFBOARD,INIT,
2.822,1767787725.539528,0.004,-0.036,-1.019,-0.002,0.007,0.692,0.21035991609096527,-0.06463698297739029,0.7003317475318909,OFFBOARD,INIT,
2.923,1767787725.640638,0.004,-0.037,-0.967,-0.001,0.008,0.446,0.052546579390764236,-0.0018158868188038468,0.6897956728935242,OFFBOARD,INIT,
3.023,1767787725.740821,0.005,-0.038,-0.932,0.001,0.007,0.247,-0.026465842500329018,0.029693832620978355,0.7017793655395508,OFFBOARD,INIT,
3.124,1767787725.842409,0.005,-0.039,-0.918,0.001,0.005,0.155,-0.020169338211417198,0.05263293534517288,0.6949247717857361,OFFBOARD,INIT,
3.225,1767787725.943296,0.005,-0.041,-0.904,0.001,0.003,0.047,0.03266875445842743,0.05781842768192291,0.6868031024932861,OFFBOARD,INIT,
3.326,1767787726.043861,0.006,-0.043,-0.898,-0.000,0.002,-0.035,0.05479903891682625,0.05005961284041405,0.6633933186531067,OFFBOARD,INIT,
3.426,1767787726.144045,0.006,-0.046,-0.899,0.000,-0.001,-0.107,0.09199602156877518,0.03293560445308685,0.6950082182884216,OFFBOARD,INIT,
3.526,1767787726.244457,0.006,-0.048,-0.905,-0.001,-0.003,-0.136,0.14394113421440125,0.03401147946715355,0.71334308385849,OFFBOARD,INIT,
3.627,1767787726.344899,0.006,-0.051,-0.914,-0.000,-0.002,-0.156,0.16986186802387238,0.04085507616400719,0.7086958289146423,OFFBOARD,INIT,
3.728,1767787726.446114,0.006,-0.053,-0.924,-0.000,-0.003,-0.164,0.19166266918182373,0.03638902306556702,0.7337632179260254,OFFBOARD,INIT,
3.829,1767787726.547183,0.007,-0.055,-0.936,-0.001,0.000,-0.169,0.20808176696300507,0.034833572804927826,0.7349056601524353,OFFBOARD,INIT,
3.930,1767787726.647878,0.008,-0.056,-0.948,-0.001,0.001,-0.166,0.198572039604187,0.03593023493885994,0.7415485382080078,OFFBOARD,INIT,
4.031,1767787726.748767,0.008,-0.058,-0.961,-0.002,0.001,-0.159,0.21832004189491272,0.05006676912307739,0.7324830293655396,OFFBOARD,INIT,
4.131,1767787726.849024,0.008,-0.060,-0.972,-0.003,0.001,-0.150,0.24994581937789917,0.04045264050364494,0.732555091381073,OFFBOARD,INIT,
4.231,1767787726.949267,0.008,-0.061,-0.984,-0.006,0.002,-0.139,0.26575055718421936,0.023581622168421745,0.7356595396995544,OFFBOARD,INIT,
4.332,1767787727.050164,0.008,-0.063,-0.995,-0.003,0.003,-0.129,0.2776043117046356,0.017304837703704834,0.7595862746238708,OFFBOARD,INIT,
4.433,1767787727.151086,0.008,-0.064,-1.005,-0.003,0.006,-0.119,0.27753734588623047,0.02806943468749523,0.7696996927261353,OFFBOARD,INIT,
4.534,1767787727.251776,0.008,-0.066,-1.015,-0.002,0.008,-0.109,0.2666957676410675,0.037830572575330734,0.7692053318023682,OFFBOARD,INIT,
4.635,1767787727.352893,0.008,-0.067,-1.024,-0.001,0.009,-0.098,0.2787795066833496,0.06050386652350426,0.7342033982276917,OFFBOARD,INIT,
4.736,1767787727.453643,0.008,-0.067,-1.029,-0.001,0.011,-0.092,0.27934131026268005,0.04796244949102402,0.7237023115158081,OFFBOARD,INIT,
4.837,1767787727.554536,0.008,-0.068,-1.036,-0.003,0.013,-0.083,0.26567354798316956,0.046950265765190125,0.7272257208824158,OFFBOARD,INIT,
4.938,1767787727.655606,0.008,-0.068,-1.045,-0.002,0.014,-0.069,0.25516414642333984,0.03105214238166809,0.7091287970542908,OFFBOARD,INIT,
5.039,1767787727.756773,0.008,-0.068,-1.050,-0.004,0.015,-0.060,0.2609582543373108,0.04026719927787781,0.6899062991142273,OFFBOARD,INIT,
5.139,1767787727.856975,0.008,-0.067,-1.055,-0.004,0.015,-0.053,0.27473923563957214,0.02684343233704567,0.6597332954406738,OFFBOARD,INIT,
5.240,1767787727.957964,0.007,-0.067,-1.059,-0.003,0.019,-0.046,0.2546553313732147,0.029719632118940353,0.6662054061889648,OFFBOARD,INIT,
5.341,1767787728.059103,0.007,-0.067,-1.062,-0.003,0.022,-0.040,0.2095579355955124,0.037961527705192566,0.6786984801292419,OFFBOARD,INIT,
5.442,1767787728.160096,0.008,-0.065,-1.065,-0.002,0.023,-0.034,0.16528582572937012,0.04076036810874939,0.6786854863166809,OFFBOARD,INIT,
5.543,1767787728.261220,0.008,-0.063,-1.068,-0.003,0.025,-0.031,0.15241466462612152,0.05067440867424011,0.6690073609352112,OFFBOARD,INIT,
5.644,1767787728.362169,0.008,-0.061,-1.070,-0.002,0.027,-0.026,0.1155763566493988,0.06273332238197327,0.7016173601150513,OFFBOARD,INIT,
5.745,1767787728.463113,0.008,-0.059,-1.071,-0.001,0.027,-0.023,0.08136512339115143,0.05452140420675278,0.7050613164901733,OFFBOARD,INIT,
5.847,1767787728.564565,0.008,-0.056,-1.073,-0.001,0.026,-0.022,0.07079008221626282,0.07221388816833496,0.6980758309364319,OFFBOARD,INIT,
5.948,1767787728.665644,0.008,-0.053,-1.074,-0.002,0.027,-0.021,0.045919839292764664,0.06315674632787704,0.7125898599624634,OFFBOARD,INIT,
6.048,1767787728.766344,0.007,-0.050,-1.075,-0.003,0.027,-0.019,0.0020631749648600817,0.05523233115673065,0.7175987362861633,OFFBOARD,INIT,
6.150,1767787728.867512,0.006,-0.047,-1.077,-0.003,0.026,-0.018,-0.03455372899770737,0.03892337530851364,0.7410242557525635,OFFBOARD,INIT,
6.250,1767787728.967877,0.004,-0.044,-1.078,-0.003,0.022,-0.017,-0.03732047975063324,0.03338463976979256,0.7330918312072754,OFFBOARD,INIT,
6.350,1767787729.068202,0.002,-0.041,-1.079,-0.004,0.021,-0.016,-0.040737420320510864,0.015175797045230865,0.7552745342254639,OFFBOARD,INIT,
6.451,1767787729.169470,0.000,-0.038,-1.080,-0.006,0.021,-0.015,-0.044992465525865555,-0.01743071898818016,0.7459748387336731,OFFBOARD,INIT,
6.552,1767787729.270141,-0.002,-0.035,-1.082,-0.007,0.020,-0.016,-0.0829087421298027,-0.0641808956861496,0.7547558546066284,OFFBOARD,INIT,
6.653,1767787729.370661,-0.004,-0.031,-1.083,-0.005,0.019,-0.014,-0.10685886442661285,-0.08213629573583603,0.7407245635986328,OFFBOARD,INIT,
6.754,1767787729.471832,-0.005,-0.028,-1.084,-0.003,0.017,-0.012,-0.13374462723731995,-0.0795987918972969,0.7665567994117737,OFFBOARD,INIT,
6.856,1767787729.574169,-0.007,-0.025,-1.085,-0.002,0.014,-0.010,-0.1466996818780899,-0.08178762346506119,0.7455845475196838,OFFBOARD,INIT,
6.957,1767787729.674980,-0.008,-0.022,-1.086,-0.001,0.012,-0.009,-0.148840069770813,-0.08422601222991943,0.7366979718208313,OFFBOARD,INIT,
7.058,1767787729.775702,-0.009,-0.019,-1.087,-0.000,0.010,-0.009,-0.14716583490371704,-0.09409350156784058,0.7090685367584229,OFFBOARD,INIT,
7.159,1767787729.877022,-0.010,-0.016,-1.087,0.001,0.007,-0.009,-0.16949491202831268,-0.10525007545948029,0.7045808434486389,OFFBOARD,INIT,
7.260,1767787729.977899,-0.011,-0.014,-1.088,0.003,0.005,-0.008,-0.18060192465782166,-0.09006042033433914,0.7021721005439758,OFFBOARD,INIT,
7.361,1767787730.078800,-0.011,-0.012,-1.088,0.005,0.002,-0.007,-0.19471405446529388,-0.09365341067314148,0.698222815990448,OFFBOARD,INIT,
7.461,1767787730.179362,-0.011,-0.010,-1.089,0.008,-0.001,-0.006,-0.1846393346786499,-0.07159045338630676,0.7016337513923645,OFFBOARD,INIT,
7.562,1767787730.280446,-0.011,-0.008,-1.089,0.006,-0.003,-0.006,-0.1728995442390442,-0.04842966049909592,0.7069101333618164,OFFBOARD,INIT,
7.663,1767787730.380882,-0.011,-0.007,-1.090,0.007,-0.007,-0.007,-0.17046213150024414,-0.062372878193855286,0.7170179486274719,OFFBOARD,INIT,
7.765,1767787730.483094,-0.011,-0.006,-1.090,0.009,-0.010,-0.008,-0.16804401576519012,-0.048313748091459274,0.7186209559440613,OFFBOARD,INIT,
7.866,1767787730.583741,-0.011,-0.006,-1.091,0.009,-0.014,-0.006,-0.12471859157085419,-0.03539733216166496,0.7029890418052673,OFFBOARD,INIT,
7.967,1767787730.684515,-0.011,-0.006,-1.091,0.010,-0.016,-0.005,-0.11076290905475616,-0.04141813889145851,0.7189102172851562,OFFBOARD,INIT,
8.067,1767787730.785063,-0.011,-0.006,-1.091,0.012,-0.018,-0.005,-0.08865936845541,-0.029727058485150337,0.7024735808372498,OFFBOARD,INIT,
8.168,1767787730.885771,-0.011,-0.006,-1.091,0.011,-0.019,-0.003,-0.08451545238494873,-0.030850231647491455,0.7127631902694702,OFFBOARD,INIT,
8.269,1767787730.986804,-0.011,-0.006,-1.092,0.011,-0.019,-0.004,-0.07148589938879013,-0.021877795457839966,0.6934170722961426,OFFBOARD,INIT,
8.370,1767787731.088240,-0.011,-0.007,-1.092,0.011,-0.021,-0.005,-0.06482525914907455,-0.032997261732816696,0.6869041323661804,OFFBOARD,INIT,
8.471,1767787731.188671,-0.011,-0.007,-1.093,0.012,-0.021,-0.007,-0.044442061334848404,-0.036746568977832794,0.6851769685745239,OFFBOARD,INIT,
8.572,1767787731.289593,-0.011,-0.007,-1.093,0.015,-0.022,-0.005,-0.04053107649087906,-0.006999454461038113,0.673597514629364,OFFBOARD,INIT,
8.673,1767787731.390789,-0.010,-0.008,-1.094,0.015,-0.023,-0.003,-0.049184348434209824,0.015388292260468006,0.6769503951072693,OFFBOARD,INIT,
8.774,1767787731.491622,-0.009,-0.008,-1.094,0.015,-0.021,-0.003,-0.04523289576172829,0.024907974526286125,0.6847805380821228,OFFBOARD,INIT,
8.874,1767787731.591988,-0.008,-0.010,-1.094,0.016,-0.021,-0.002,-0.048967547714710236,0.026360677555203438,0.6880903244018555,OFFBOARD,INIT,
8.975,1767787731.693057,-0.007,-0.011,-1.095,0.015,-0.024,-0.002,-0.03303145244717598,0.04409315064549446,0.6958111524581909,OFFBOARD,INIT,
9.076,1767787731.793995,-0.005,-0.014,-1.095,0.014,-0.025,-0.001,0.027163902297616005,0.046209510415792465,0.6999441385269165,OFFBOARD,INIT,
9.177,1767787731.895008,-0.003,-0.016,-1.096,0.014,-0.025,-0.001,0.04133540764451027,0.03653326630592346,0.7002450823783875,OFFBOARD,INIT,
9.278,1767787731.996047,-0.001,-0.020,-1.096,0.014,-0.026,-0.002,0.06688997894525528,0.08514027297496796,0.7336716055870056,OFFBOARD,INIT,
9.379,1767787732.096951,0.002,-0.023,-1.096,0.014,-0.026,-0.003,0.09785419702529907,0.10430312901735306,0.7590766549110413,OFFBOARD,INIT,
9.480,1767787732.197923,0.004,-0.027,-1.096,0.014,-0.025,-0.001,0.14328572154045105,0.12147191911935806,0.7722259759902954,OFFBOARD,INIT,
9.580,1767787732.298222,0.007,-0.030,-1.096,0.013,-0.022,-0.001,0.148167222738266,0.14246736466884613,0.7723433375358582,OFFBOARD,INIT,
9.681,1767787732.398954,0.009,-0.033,-1.096,0.009,-0.021,-0.003,0.16953539848327637,0.14119547605514526,0.7717390060424805,OFFBOARD,INIT,
9.782,1767787732.499543,0.011,-0.036,-1.096,0.005,-0.018,-0.003,0.17928321659564972,0.11920743435621262,0.7746261358261108,OFFBOARD,INIT,
9.883,1767787732.600684,0.012,-0.038,-1.097,0.004,-0.016,-0.003,0.18232224881649017,0.11055488884449005,0.7674998044967651,OFFBOARD,INIT,
9.984,1767787732.701863,0.013,-0.040,-1.097,0.003,-0.014,-0.003,0.18733008205890656,0.13926053047180176,0.7563229203224182,OFFBOARD,INIT,
10.085,1767787732.802584,0.014,-0.042,-1.097,0.002,-0.013,-0.002,0.20507453382015228,0.12131929397583008,0.7612985968589783,OFFBOARD,INIT,
10.185,1767787732.903182,0.015,-0.044,-1.097,0.001,-0.010,-0.000,0.20374098420143127,0.1382708102464676,0.758357584476471,OFFBOARD,INIT,
10.286,1767787733.004184,0.016,-0.046,-1.098,-0.002,-0.009,-0.001,0.21681644022464752,0.13057006895542145,0.7465017437934875,OFFBOARD,INIT,
10.386,1767787733.104341,0.017,-0.048,-1.098,-0.005,-0.006,-0.000,0.21732480823993683,0.11098846793174744,0.7465590834617615,OFFBOARD,INIT,
10.488,1767787733.205747,0.017,-0.049,-1.098,-0.005,-0.004,0.000,0.22017665207386017,0.09768490493297577,0.7050027251243591,OFFBOARD,INIT,
10.588,1767787733.306088,0.019,-0.051,-1.098,-0.005,-0.002,0.000,0.20845650136470795,0.10296544432640076,0.7051527500152588,OFFBOARD,INIT,
10.689,1767787733.407125,0.021,-0.052,-1.098,-0.005,0.001,0.002,0.20167578756809235,0.11873020231723785,0.7010472416877747,OFFBOARD,INIT,
10.790,1767787733.507749,0.023,-0.053,-1.098,-0.004,0.001,0.002,0.20996858179569244,0.14292675256729126,0.6828562617301941,OFFBOARD,INIT,
10.891,1767787733.608920,0.025,-0.054,-1.098,-0.005,0.003,0.001,0.2036156803369522,0.17029035091400146,0.6734772324562073,OFFBOARD,INIT,
10.992,1767787733.709956,0.028,-0.055,-1.098,-0.006,0.005,0.000,0.20779664814472198,0.1837529093027115,0.6643081307411194,OFFBOARD,INIT,
11.093,1767787733.810713,0.030,-0.055,-1.099,-0.007,0.007,0.001,0.21117132902145386,0.19624289870262146,0.6246022582054138,OFFBOARD,INIT,
11.194,1767787733.911633,0.032,-0.054,-1.099,-0.009,0.010,0.002,0.1813679188489914,0.21993175148963928,0.6219692826271057,OFFBOARD,INIT,
11.295,1767787734.012854,0.033,-0.054,-1.099,-0.010,0.011,0.003,0.15049977600574493,0.22275355458259583,0.6404283046722412,OFFBOARD,INIT,
11.396,1767787734.113695,0.035,-0.053,-1.099,-0.013,0.011,0.001,0.13705796003341675,0.22290751338005066,0.6740189790725708,OFFBOARD,INIT,
11.497,1767787734.214768,0.037,-0.053,-1.099,-0.014,0.011,0.002,0.1431027352809906,0.22285959124565125,0.6765575408935547,OFFBOARD,INIT,
11.598,1767787734.315645,0.039,-0.052,-1.100,-0.016,0.011,0.001,0.13858702778816223,0.23218674957752228,0.6860008239746094,OFFBOARD,INIT,
11.699,1767787734.416696,0.040,-0.052,-1.100,-0.018,0.011,0.001,0.14301249384880066,0.24060478806495667,0.6866293549537659,OFFBOARD,INIT,
11.799,1767787734.517285,0.040,-0.051,-1.101,-0.019,0.011,0.002,0.1391732394695282,0.2285509556531906,0.7012330293655396,OFFBOARD,INIT,
11.900,1767787734.617985,0.041,-0.051,-1.101,-0.022,0.010,-0.001,0.13458740711212158,0.2239210158586502,0.7025341987609863,OFFBOARD,INIT,
12.001,1767787734.719008,0.041,-0.051,-1.101,-0.023,0.010,0.001,0.13873359560966492,0.20163892209529877,0.7043994069099426,OFFBOARD,INIT,
12.102,1767787734.820070,0.041,-0.051,-1.101,-0.024,0.012,0.002,0.12765735387802124,0.18806706368923187,0.7406205534934998,OFFBOARD,INIT,
12.203,1767787734.921121,0.042,-0.051,-1.100,-0.025,0.011,0.003,0.11245635151863098,0.2020578235387802,0.7400016784667969,OFFBOARD,INIT,
12.304,1767787735.022171,0.042,-0.050,-1.100,-0.026,0.011,0.003,0.10273575037717819,0.19222910702228546,0.741235077381134,OFFBOARD,INIT,
12.405,1767787735.122786,0.042,-0.050,-1.100,-0.028,0.011,0.002,0.11488384008407593,0.18624986708164215,0.7336223125457764,OFFBOARD,INIT,
12.506,1767787735.223776,0.041,-0.049,-1.099,-0.028,0.012,0.001,0.12410201877355576,0.16385723650455475,0.7424325942993164,OFFBOARD,INIT,
12.606,1767787735.323974,0.041,-0.049,-1.099,-0.029,0.014,0.002,0.1067533791065216,0.17238354682922363,0.7341066598892212,OFFBOARD,INIT,
12.708,1767787735.425751,0.039,-0.049,-1.098,-0.032,0.013,0.000,0.08351922780275345,0.14508698880672455,0.7179866433143616,OFFBOARD,INIT,
12.809,1767787735.527040,0.038,-0.049,-1.098,-0.032,0.013,-0.000,0.09304741770029068,0.11935330927371979,0.7283181548118591,OFFBOARD,INIT,
12.910,1767787735.627705,0.035,-0.049,-1.097,-0.034,0.011,-0.000,0.10959678143262863,0.09023179858922958,0.7398838400840759,OFFBOARD,INIT,
13.011,1767787735.728627,0.033,-0.049,-1.097,-0.032,0.009,0.000,0.11705949902534485,0.07461632043123245,0.7262732982635498,OFFBOARD,INIT,
13.112,1767787735.829810,0.031,-0.048,-1.096,-0.031,0.010,-0.002,0.12912482023239136,0.058770179748535156,0.7358226180076599,OFFBOARD,INIT,
13.213,1767787735.930652,0.028,-0.048,-1.096,-0.031,0.009,-0.003,0.12945353984832764,0.06023052707314491,0.7377112507820129,OFFBOARD,INIT,
13.314,1767787736.031716,0.025,-0.047,-1.097,-0.030,0.010,-0.003,0.1252056062221527,0.03216041624546051,0.7279346585273743,OFFBOARD,INIT,
13.415,1767787736.132910,0.022,-0.047,-1.097,-0.030,0.010,-0.003,0.10453584790229797,0.002781215123832226,0.7373389005661011,OFFBOARD,INIT,
13.515,1767787736.233285,0.019,-0.046,-1.098,-0.030,0.011,-0.004,0.09678945690393448,-0.024565396830439568,0.7376106977462769,OFFBOARD,INIT,
13.616,1767787736.333891,0.015,-0.045,-1.098,-0.030,0.011,-0.004,0.0787639394402504,-0.06602475047111511,0.750045120716095,OFFBOARD,INIT,
13.717,1767787736.435203,0.011,-0.044,-1.099,-0.028,0.009,-0.003,0.07744170725345612,-0.09458000212907791,0.7387821674346924,OFFBOARD,INIT,
13.818,1767787736.535659,0.008,-0.044,-1.099,-0.025,0.008,-0.003,0.07847575098276138,-0.10697222501039505,0.7488793730735779,OFFBOARD,INIT,
13.919,1767787736.636707,0.005,-0.043,-1.099,-0.025,0.009,-0.001,0.08551118522882462,-0.13531215488910675,0.7415185570716858,OFFBOARD,INIT,
14.020,1767787736.737871,0.002,-0.043,-1.099,-0.023,0.007,-0.001,0.08944837749004364,-0.13740502297878265,0.7358458042144775,OFFBOARD,INIT,
14.121,1767787736.838725,-0.000,-0.043,-1.100,-0.020,0.007,-0.000,0.09096752107143402,-0.1545281708240509,0.7230067849159241,OFFBOARD,INIT,
14.222,1767787736.939782,-0.002,-0.042,-1.100,-0.017,0.006,0.001,0.10150772333145142,-0.14387276768684387,0.7055037617683411,OFFBOARD,INIT,
14.323,1767787737.040814,-0.004,-0.042,-1.100,-0.014,0.008,0.001,0.10657189786434174,-0.1460178792476654,0.690095841884613,OFFBOARD,INIT,
14.424,1767787737.141988,-0.006,-0.042,-1.100,-0.010,0.008,0.001,0.07578791677951813,-0.1286877691745758,0.6978190541267395,OFFBOARD,INIT,
14.525,1767787737.242882,-0.007,-0.042,-1.100,-0.006,0.006,-0.000,0.07294540852308273,-0.10997194796800613,0.7017901539802551,OFFBOARD,INIT,
14.626,1767787737.343831,-0.009,-0.042,-1.100,-0.006,0.006,-0.001,0.09744681417942047,-0.11979971081018448,0.7040528655052185,OFFBOARD,INIT,
14.727,1767787737.444791,-0.010,-0.042,-1.100,-0.004,0.004,-0.000,0.09172023087739944,-0.12160095572471619,0.7091933488845825,OFFBOARD,INIT,
14.828,1767787737.545895,-0.012,-0.043,-1.101,-0.002,0.004,-0.000,0.11050643771886826,-0.12122620642185211,0.7258729338645935,OFFBOARD,INIT,
14.929,1767787737.646741,-0.013,-0.044,-1.101,-0.001,0.004,-0.000,0.1121089830994606,-0.1289837509393692,0.7210013270378113,OFFBOARD,INIT,
15.030,1767787737.747724,-0.014,-0.044,-1.102,0.002,0.005,0.000,0.11658546328544617,-0.13725166022777557,0.7082500457763672,OFFBOARD,INIT,
15.131,1767787737.848910,-0.015,-0.045,-1.103,0.005,0.005,0.000,0.12480762600898743,-0.1341235637664795,0.7078872919082642,OFFBOARD,INIT,
15.232,1767787737.949959,-0.015,-0.045,-1.103,0.007,0.006,0.003,0.12378793954849243,-0.09741567075252533,0.6961213946342468,OFFBOARD,INIT,
15.333,1767787738.051075,-0.014,-0.046,-1.104,0.010,0.004,0.002,0.1406465470790863,-0.0693601444363594,0.7050750255584717,OFFBOARD,INIT,
15.434,1767787738.151742,-0.014,-0.047,-1.105,0.009,0.003,0.004,0.14954374730587006,-0.05326550826430321,0.7083702683448792,OFFBOARD,INIT,
15.534,1767787738.252065,-0.013,-0.048,-1.105,0.008,0.002,0.005,0.17798863351345062,-0.07367272675037384,0.701505720615387,OFFBOARD,INIT,
15.636,1767787738.353959,-0.013,-0.048,-1.106,0.009,0.003,0.005,0.18739481270313263,-0.07460135966539383,0.6868473291397095,OFFBOARD,INIT,
15.737,1767787738.455188,-0.013,-0.050,-1.106,0.008,0.002,0.006,0.20035380125045776,-0.07923942059278488,0.6717718243598938,OFFBOARD,INIT,
15.837,1767787738.555380,-0.013,-0.051,-1.106,0.008,0.002,0.008,0.22891797125339508,-0.06815166026353836,0.6750705242156982,OFFBOARD,INIT,
15.937,1767787738.655465,-0.012,-0.052,-1.107,0.010,0.003,0.008,0.23062601685523987,-0.06636547297239304,0.6543906331062317,OFFBOARD,INIT,
16.039,1767787738.756670,-0.012,-0.053,-1.107,0.009,0.005,0.009,0.21847717463970184,-0.061588507145643234,0.6556575894355774,OFFBOARD,INIT,
16.140,1767787738.857968,-0.011,-0.054,-1.107,0.010,0.006,0.009,0.21898677945137024,-0.04697917029261589,0.6610457897186279,OFFBOARD,INIT,
16.241,1767787738.958772,-0.010,-0.054,-1.108,0.011,0.006,0.007,0.2225167155265808,-0.03559797257184982,0.6423196792602539,OFFBOARD,INIT,
16.342,1767787739.059617,-0.009,-0.055,-1.108,0.012,0.005,0.007,0.24545927345752716,-0.02295869216322899,0.6469438672065735,OFFBOARD,INIT,
16.442,1767787739.160216,-0.008,-0.056,-1.108,0.013,0.006,0.008,0.24286969006061554,-0.014681811444461346,0.6525478959083557,OFFBOARD,INIT,
16.543,1767787739.260989,-0.006,-0.057,-1.108,0.012,0.006,0.009,0.2640369236469269,0.018748700618743896,0.6603377461433411,OFFBOARD,INIT,
16.644,1767787739.361786,-0.003,-0.058,-1.107,0.012,0.007,0.009,0.2623749375343323,0.024998264387249947,0.6584831476211548,OFFBOARD,INIT,
16.745,1767787739.463154,-0.001,-0.060,-1.107,0.011,0.008,0.008,0.27794554829597473,0.034330472350120544,0.6623913645744324,OFFBOARD,INIT,
16.846,1767787739.563812,0.001,-0.061,-1.107,0.012,0.011,0.008,0.27558520436286926,0.06396783143281937,0.6524788737297058,OFFBOARD,INIT,
16.946,1767787739.664267,0.003,-0.062,-1.106,0.011,0.013,0.009,0.2402808666229248,0.08642052114009857,0.6587563753128052,OFFBOARD,INIT,
17.047,1767787739.765107,0.006,-0.062,-1.105,0.009,0.014,0.008,0.24353155493736267,0.10465792566537857,0.6506038904190063,OFFBOARD,INIT,
17.148,1767787739.866265,0.008,-0.063,-1.104,0.009,0.015,0.009,0.26410403847694397,0.10316118597984314,0.6489461660385132,OFFBOARD,INIT,
17.249,1767787739.967162,0.011,-0.063,-1.103,0.008,0.016,0.006,0.25552666187286377,0.1302589327096939,0.6555109024047852,OFFBOARD,INIT,
17.350,1767787740.068302,0.014,-0.062,-1.102,0.007,0.019,0.006,0.22884126007556915,0.16150958836078644,0.6621496677398682,OFFBOARD,INIT,
17.451,1767787740.169030,0.016,-0.062,-1.101,0.006,0.020,0.004,0.21645615994930267,0.168901726603508,0.6547080874443054,OFFBOARD,INIT,
